latitude_bin,longitude_bin,updated_type,updated_subtype,hour,count
41.95,-87.81,Jam,Stand Still Traffic,01:00,2
41.95,-87.81,Jam,Stand Still Traffic,11:00,2
41.95,-87.81,Jam,Stand Still Traffic,12:00,5
41.95,-87.81,Jam,Stand Still Traffic,13:00,4
41.95,-87.81,Jam,Stand Still Traffic,15:00,3
41.95,-87.81,Jam,Stand Still Traffic,16:00,3
41.95,-87.81,Jam,Stand Still Traffic,17:00,3
41.95,-87.81,Jam,Stand Still Traffic,18:00,3
41.95,-87.81,Jam,Stand Still Traffic,19:00,4
41.95,-87.81,Jam,Stand Still Traffic,20:00,7
41.95,-87.81,Jam,Stand Still Traffic,21:00,9
41.95,-87.81,Jam,Stand Still Traffic,22:00,19
41.95,-87.81,Jam,Stand Still Traffic,23:00,8
41.95,-87.81,Jam,Unclassified,00:00,2
41.95,-87.81,Jam,Unclassified,01:00,2
41.95,-87.81,Jam,Unclassified,11:00,1
41.95,-87.81,Jam,Unclassified,12:00,3
41.95,-87.81,Jam,Unclassified,13:00,2
41.95,-87.81,Jam,Unclassified,14:00,1
41.95,-87.81,Jam,Unclassified,16:00,1
41.95,-87.81,Jam,Unclassified,17:00,3
41.95,-87.81,Jam,Unclassified,18:00,1
41.95,-87.81,Jam,Unclassified,19:00,3
41.95,-87.81,Jam,Unclassified,20:00,3
41.95,-87.81,Jam,Unclassified,21:00,4
41.95,-87.81,Jam,Unclassified,22:00,10
41.95,-87.81,Jam,Unclassified,23:00,6
41.95,-87.81,Road Closed,Unclassified,18:00,2
41.95,-87.81,Road Closed,Unclassified,20:00,3
41.95,-87.81,Road Closed,Unclassified,21:00,2
41.95,-87.81,Road Closed,Unclassified,23:00,1
41.95,-87.8,Accident,Minor,00:00,1
41.95,-87.8,Accident,Minor,14:00,1
41.95,-87.8,Accident,Minor,22:00,1
41.95,-87.8,Accident,Unclassified,00:00,2
41.95,-87.8,Accident,Unclassified,10:00,1
41.95,-87.8,Accident,Unclassified,12:00,2
41.95,-87.8,Accident,Unclassified,15:00,1
41.95,-87.8,Accident,Unclassified,19:00,1
41.95,-87.8,Accident,Unclassified,21:00,1
41.95,-87.8,Accident,Unclassified,23:00,1
41.95,-87.8,Hazard,On Road,00:00,3
41.95,-87.8,Hazard,On Road,01:00,1
41.95,-87.8,Hazard,On Road,05:00,2
41.95,-87.8,Hazard,On Road,10:00,1
41.95,-87.8,Hazard,On Road,11:00,2
41.95,-87.8,Hazard,On Road,12:00,12
41.95,-87.8,Hazard,On Road,13:00,4
41.95,-87.8,Hazard,On Road,14:00,1
41.95,-87.8,Hazard,On Road,15:00,4
41.95,-87.8,Hazard,On Road,16:00,1
41.95,-87.8,Hazard,On Road,18:00,3
41.95,-87.8,Hazard,On Road,19:00,8
41.95,-87.8,Hazard,On Road,20:00,3
41.95,-87.8,Hazard,On Road,21:00,7
41.95,-87.8,Hazard,On Road,22:00,6
41.95,-87.8,Hazard,On Road,23:00,2
41.95,-87.8,Hazard,On Shoulder,00:00,1
41.95,-87.8,Hazard,On Shoulder,12:00,1
41.95,-87.8,Hazard,On Shoulder,20:00,1
41.95,-87.8,Hazard,On Shoulder,21:00,3
41.95,-87.8,Hazard,Weather,00:00,1
41.95,-87.8,Hazard,Weather,02:00,1
41.95,-87.8,Hazard,Weather,19:00,1
41.95,-87.8,Hazard,Weather,21:00,1
41.95,-87.8,Hazard,Weather,22:00,1
41.95,-87.8,Hazard,Weather,23:00,2
41.95,-87.8,Jam,Heavy Traffic,00:00,3
41.95,-87.8,Jam,Heavy Traffic,02:00,2
41.95,-87.8,Jam,Heavy Traffic,12:00,35
41.95,-87.8,Jam,Heavy Traffic,13:00,9
41.95,-87.8,Jam,Heavy Traffic,14:00,1
41.95,-87.8,Jam,Heavy Traffic,17:00,2
41.95,-87.8,Jam,Heavy Traffic,18:00,3
41.95,-87.8,Jam,Heavy Traffic,19:00,16
41.95,-87.8,Jam,Heavy Traffic,20:00,20
41.95,-87.8,Jam,Heavy Traffic,21:00,24
41.95,-87.8,Jam,Heavy Traffic,22:00,38
41.95,-87.8,Jam,Heavy Traffic,23:00,29
41.95,-87.8,Jam,Moderate Traffic,13:00,1
41.95,-87.8,Jam,Moderate Traffic,20:00,2
41.95,-87.8,Jam,Moderate Traffic,22:00,2
41.95,-87.8,Jam,Moderate Traffic,23:00,1
41.95,-87.8,Jam,Stand Still Traffic,00:00,1
41.95,-87.8,Jam,Stand Still Traffic,12:00,5
41.95,-87.8,Jam,Stand Still Traffic,13:00,7
41.95,-87.8,Jam,Stand Still Traffic,14:00,3
41.95,-87.8,Jam,Stand Still Traffic,15:00,2
41.95,-87.8,Jam,Stand Still Traffic,16:00,2
41.95,-87.8,Jam,Stand Still Traffic,17:00,5
41.95,-87.8,Jam,Stand Still Traffic,18:00,2
41.95,-87.8,Jam,Stand Still Traffic,19:00,6
41.95,-87.8,Jam,Stand Still Traffic,20:00,14
41.95,-87.8,Jam,Stand Still Traffic,21:00,27
41.95,-87.8,Jam,Stand Still Traffic,22:00,28
41.95,-87.8,Jam,Stand Still Traffic,23:00,12
41.95,-87.8,Jam,Unclassified,00:00,1
41.95,-87.8,Jam,Unclassified,04:00,1
41.95,-87.8,Jam,Unclassified,12:00,12
41.95,-87.8,Jam,Unclassified,14:00,4
41.95,-87.8,Jam,Unclassified,15:00,2
41.95,-87.8,Jam,Unclassified,16:00,1
41.95,-87.8,Jam,Unclassified,18:00,1
41.95,-87.8,Jam,Unclassified,19:00,3
41.95,-87.8,Jam,Unclassified,20:00,15
41.95,-87.8,Jam,Unclassified,21:00,13
41.95,-87.8,Jam,Unclassified,22:00,6
41.95,-87.8,Jam,Unclassified,23:00,7
41.95,-87.8,Road Closed,Unclassified,16:00,1
41.95,-87.79,Accident,Minor,13:00,1
41.95,-87.79,Accident,Minor,23:00,1
41.95,-87.79,Accident,Unclassified,00:00,1
41.95,-87.79,Accident,Unclassified,01:00,1
41.95,-87.79,Accident,Unclassified,11:00,2
41.95,-87.79,Accident,Unclassified,12:00,2
41.95,-87.79,Accident,Unclassified,14:00,2
41.95,-87.79,Accident,Unclassified,15:00,1
41.95,-87.79,Accident,Unclassified,18:00,2
41.95,-87.79,Accident,Unclassified,19:00,1
41.95,-87.79,Accident,Unclassified,20:00,6
41.95,-87.79,Accident,Unclassified,21:00,2
41.95,-87.79,Accident,Unclassified,23:00,1
41.95,-87.79,Hazard,On Road,00:00,6
41.95,-87.79,Hazard,On Road,01:00,1
41.95,-87.79,Hazard,On Road,10:00,1
41.95,-87.79,Hazard,On Road,12:00,5
41.95,-87.79,Hazard,On Road,13:00,3
41.95,-87.79,Hazard,On Road,14:00,6
41.95,-87.79,Hazard,On Road,15:00,9
41.95,-87.79,Hazard,On Road,16:00,6
41.95,-87.79,Hazard,On Road,17:00,2
41.95,-87.79,Hazard,On Road,18:00,5
41.95,-87.79,Hazard,On Road,19:00,4
41.95,-87.79,Hazard,On Road,20:00,2
41.95,-87.79,Hazard,On Road,21:00,7
41.95,-87.79,Hazard,On Road,22:00,5
41.95,-87.79,Hazard,On Road,23:00,9
41.95,-87.79,Hazard,On Shoulder,01:00,3
41.95,-87.79,Hazard,On Shoulder,03:00,1
41.95,-87.79,Hazard,On Shoulder,13:00,1
41.95,-87.79,Hazard,On Shoulder,16:00,2
41.95,-87.79,Hazard,On Shoulder,17:00,1
41.95,-87.79,Hazard,On Shoulder,18:00,3
41.95,-87.79,Hazard,On Shoulder,19:00,1
41.95,-87.79,Hazard,On Shoulder,20:00,1
41.95,-87.79,Hazard,On Shoulder,22:00,2
41.95,-87.79,Hazard,Weather,10:00,1
41.95,-87.79,Hazard,Weather,16:00,1
41.95,-87.79,Hazard,Weather,17:00,1
41.95,-87.79,Hazard,Weather,18:00,1
41.95,-87.79,Jam,Heavy Traffic,00:00,8
41.95,-87.79,Jam,Heavy Traffic,11:00,1
41.95,-87.79,Jam,Heavy Traffic,12:00,13
41.95,-87.79,Jam,Heavy Traffic,13:00,5
41.95,-87.79,Jam,Heavy Traffic,14:00,2
41.95,-87.79,Jam,Heavy Traffic,15:00,2
41.95,-87.79,Jam,Heavy Traffic,16:00,3
41.95,-87.79,Jam,Heavy Traffic,17:00,3
41.95,-87.79,Jam,Heavy Traffic,18:00,4
41.95,-87.79,Jam,Heavy Traffic,19:00,11
41.95,-87.79,Jam,Heavy Traffic,20:00,18
41.95,-87.79,Jam,Heavy Traffic,21:00,22
41.95,-87.79,Jam,Heavy Traffic,22:00,37
41.95,-87.79,Jam,Heavy Traffic,23:00,23
41.95,-87.79,Jam,Moderate Traffic,00:00,1
41.95,-87.79,Jam,Moderate Traffic,12:00,1
41.95,-87.79,Jam,Moderate Traffic,13:00,1
41.95,-87.79,Jam,Moderate Traffic,14:00,1
41.95,-87.79,Jam,Moderate Traffic,18:00,1
41.95,-87.79,Jam,Stand Still Traffic,00:00,4
41.95,-87.79,Jam,Stand Still Traffic,12:00,9
41.95,-87.79,Jam,Stand Still Traffic,13:00,4
41.95,-87.79,Jam,Stand Still Traffic,14:00,3
41.95,-87.79,Jam,Stand Still Traffic,15:00,2
41.95,-87.79,Jam,Stand Still Traffic,16:00,1
41.95,-87.79,Jam,Stand Still Traffic,17:00,3
41.95,-87.79,Jam,Stand Still Traffic,18:00,8
41.95,-87.79,Jam,Stand Still Traffic,19:00,7
41.95,-87.79,Jam,Stand Still Traffic,20:00,13
41.95,-87.79,Jam,Stand Still Traffic,21:00,21
41.95,-87.79,Jam,Stand Still Traffic,22:00,19
41.95,-87.79,Jam,Stand Still Traffic,23:00,19
41.95,-87.79,Jam,Unclassified,00:00,2
41.95,-87.79,Jam,Unclassified,01:00,2
41.95,-87.79,Jam,Unclassified,06:00,1
41.95,-87.79,Jam,Unclassified,11:00,2
41.95,-87.79,Jam,Unclassified,12:00,6
41.95,-87.79,Jam,Unclassified,13:00,4
41.95,-87.79,Jam,Unclassified,14:00,1
41.95,-87.79,Jam,Unclassified,17:00,5
41.95,-87.79,Jam,Unclassified,18:00,1
41.95,-87.79,Jam,Unclassified,19:00,3
41.95,-87.79,Jam,Unclassified,20:00,6
41.95,-87.79,Jam,Unclassified,21:00,8
41.95,-87.79,Jam,Unclassified,22:00,13
41.95,-87.79,Jam,Unclassified,23:00,7
41.95,-87.78,Accident,Major,19:00,1
41.95,-87.78,Accident,Minor,20:00,1
41.95,-87.78,Accident,Minor,21:00,2
41.95,-87.78,Accident,Unclassified,00:00,1
41.95,-87.78,Accident,Unclassified,14:00,1
41.95,-87.78,Accident,Unclassified,15:00,1
41.95,-87.78,Accident,Unclassified,16:00,1
41.95,-87.78,Accident,Unclassified,17:00,1
41.95,-87.78,Accident,Unclassified,18:00,2
41.95,-87.78,Accident,Unclassified,19:00,2
41.95,-87.78,Accident,Unclassified,21:00,2
41.95,-87.78,Accident,Unclassified,23:00,1
41.95,-87.78,Hazard,On Road,00:00,5
41.95,-87.78,Hazard,On Road,01:00,2
41.95,-87.78,Hazard,On Road,02:00,3
41.95,-87.78,Hazard,On Road,03:00,5
41.95,-87.78,Hazard,On Road,04:00,4
41.95,-87.78,Hazard,On Road,05:00,2
41.95,-87.78,Hazard,On Road,08:00,1
41.95,-87.78,Hazard,On Road,11:00,4
41.95,-87.78,Hazard,On Road,12:00,2
41.95,-87.78,Hazard,On Road,13:00,13
41.95,-87.78,Hazard,On Road,14:00,7
41.95,-87.78,Hazard,On Road,15:00,14
41.95,-87.78,Hazard,On Road,16:00,9
41.95,-87.78,Hazard,On Road,17:00,6
41.95,-87.78,Hazard,On Road,18:00,9
41.95,-87.78,Hazard,On Road,19:00,5
41.95,-87.78,Hazard,On Road,20:00,5
41.95,-87.78,Hazard,On Road,21:00,4
41.95,-87.78,Hazard,On Road,22:00,8
41.95,-87.78,Hazard,On Road,23:00,4
41.95,-87.78,Hazard,On Shoulder,13:00,1
41.95,-87.78,Hazard,On Shoulder,20:00,1
41.95,-87.78,Hazard,On Shoulder,21:00,4
41.95,-87.78,Hazard,Weather,20:00,1
41.95,-87.78,Jam,Heavy Traffic,01:00,1
41.95,-87.78,Jam,Heavy Traffic,12:00,3
41.95,-87.78,Jam,Heavy Traffic,13:00,1
41.95,-87.78,Jam,Heavy Traffic,15:00,1
41.95,-87.78,Jam,Heavy Traffic,16:00,1
41.95,-87.78,Jam,Heavy Traffic,17:00,4
41.95,-87.78,Jam,Heavy Traffic,19:00,6
41.95,-87.78,Jam,Heavy Traffic,20:00,8
41.95,-87.78,Jam,Heavy Traffic,21:00,15
41.95,-87.78,Jam,Heavy Traffic,22:00,14
41.95,-87.78,Jam,Heavy Traffic,23:00,9
41.95,-87.78,Jam,Moderate Traffic,13:00,1
41.95,-87.78,Jam,Moderate Traffic,19:00,1
41.95,-87.78,Jam,Moderate Traffic,20:00,1
41.95,-87.78,Jam,Moderate Traffic,22:00,2
41.95,-87.78,Jam,Moderate Traffic,23:00,1
41.95,-87.78,Jam,Stand Still Traffic,00:00,4
41.95,-87.78,Jam,Stand Still Traffic,12:00,2
41.95,-87.78,Jam,Stand Still Traffic,13:00,3
41.95,-87.78,Jam,Stand Still Traffic,14:00,1
41.95,-87.78,Jam,Stand Still Traffic,15:00,1
41.95,-87.78,Jam,Stand Still Traffic,17:00,1
41.95,-87.78,Jam,Stand Still Traffic,18:00,3
41.95,-87.78,Jam,Stand Still Traffic,19:00,2
41.95,-87.78,Jam,Stand Still Traffic,20:00,3
41.95,-87.78,Jam,Stand Still Traffic,21:00,11
41.95,-87.78,Jam,Stand Still Traffic,22:00,8
41.95,-87.78,Jam,Stand Still Traffic,23:00,3
41.95,-87.78,Jam,Unclassified,00:00,1
41.95,-87.78,Jam,Unclassified,04:00,2
41.95,-87.78,Jam,Unclassified,05:00,1
41.95,-87.78,Jam,Unclassified,11:00,4
41.95,-87.78,Jam,Unclassified,12:00,1
41.95,-87.78,Jam,Unclassified,14:00,3
41.95,-87.78,Jam,Unclassified,16:00,3
41.95,-87.78,Jam,Unclassified,17:00,3
41.95,-87.78,Jam,Unclassified,18:00,2
41.95,-87.78,Jam,Unclassified,19:00,3
41.95,-87.78,Jam,Unclassified,20:00,7
41.95,-87.78,Jam,Unclassified,21:00,7
41.95,-87.78,Jam,Unclassified,22:00,9
41.95,-87.78,Jam,Unclassified,23:00,8
41.95,-87.78,Road Closed,Unclassified,12:00,1
41.95,-87.78,Road Closed,Unclassified,15:00,2
41.95,-87.78,Road Closed,Unclassified,16:00,1
41.95,-87.78,Road Closed,Unclassified,19:00,3
41.95,-87.78,Road Closed,Unclassified,20:00,2
41.95,-87.78,Road Closed,Unclassified,21:00,3
41.95,-87.78,Road Closed,Unclassified,22:00,1
41.95,-87.77,Accident,Unclassified,01:00,1
41.95,-87.77,Accident,Unclassified,02:00,1
41.95,-87.77,Accident,Unclassified,04:00,1
41.95,-87.77,Accident,Unclassified,10:00,1
41.95,-87.77,Accident,Unclassified,13:00,1
41.95,-87.77,Accident,Unclassified,15:00,2
41.95,-87.77,Accident,Unclassified,20:00,3
41.95,-87.77,Accident,Unclassified,21:00,3
41.95,-87.77,Accident,Unclassified,22:00,1
41.95,-87.77,Accident,Unclassified,23:00,3
41.95,-87.77,Hazard,On Road,00:00,7
41.95,-87.77,Hazard,On Road,01:00,6
41.95,-87.77,Hazard,On Road,02:00,1
41.95,-87.77,Hazard,On Road,03:00,2
41.95,-87.77,Hazard,On Road,05:00,3
41.95,-87.77,Hazard,On Road,06:00,2
41.95,-87.77,Hazard,On Road,08:00,2
41.95,-87.77,Hazard,On Road,10:00,2
41.95,-87.77,Hazard,On Road,11:00,6
41.95,-87.77,Hazard,On Road,12:00,4
41.95,-87.77,Hazard,On Road,13:00,13
41.95,-87.77,Hazard,On Road,14:00,13
41.95,-87.77,Hazard,On Road,15:00,10
41.95,-87.77,Hazard,On Road,16:00,7
41.95,-87.77,Hazard,On Road,17:00,10
41.95,-87.77,Hazard,On Road,18:00,15
41.95,-87.77,Hazard,On Road,19:00,9
41.95,-87.77,Hazard,On Road,20:00,12
41.95,-87.77,Hazard,On Road,21:00,14
41.95,-87.77,Hazard,On Road,22:00,13
41.95,-87.77,Hazard,On Road,23:00,10
41.95,-87.77,Hazard,On Shoulder,01:00,1
41.95,-87.77,Hazard,On Shoulder,12:00,1
41.95,-87.77,Hazard,On Shoulder,13:00,1
41.95,-87.77,Hazard,On Shoulder,14:00,2
41.95,-87.77,Hazard,On Shoulder,17:00,1
41.95,-87.77,Hazard,On Shoulder,18:00,1
41.95,-87.77,Hazard,On Shoulder,20:00,1
41.95,-87.77,Hazard,On Shoulder,21:00,2
41.95,-87.77,Hazard,On Shoulder,23:00,1
41.95,-87.77,Hazard,Unclassified,22:00,1
41.95,-87.77,Hazard,Weather,02:00,1
41.95,-87.77,Hazard,Weather,11:00,1
41.95,-87.77,Hazard,Weather,16:00,1
41.95,-87.77,Hazard,Weather,18:00,1
41.95,-87.77,Hazard,Weather,22:00,1
41.95,-87.77,Jam,Heavy Traffic,00:00,5
41.95,-87.77,Jam,Heavy Traffic,11:00,2
41.95,-87.77,Jam,Heavy Traffic,12:00,10
41.95,-87.77,Jam,Heavy Traffic,13:00,2
41.95,-87.77,Jam,Heavy Traffic,14:00,1
41.95,-87.77,Jam,Heavy Traffic,16:00,3
41.95,-87.77,Jam,Heavy Traffic,17:00,3
41.95,-87.77,Jam,Heavy Traffic,19:00,7
41.95,-87.77,Jam,Heavy Traffic,20:00,9
41.95,-87.77,Jam,Heavy Traffic,21:00,8
41.95,-87.77,Jam,Heavy Traffic,22:00,17
41.95,-87.77,Jam,Heavy Traffic,23:00,8
41.95,-87.77,Jam,Moderate Traffic,03:00,1
41.95,-87.77,Jam,Moderate Traffic,13:00,1
41.95,-87.77,Jam,Stand Still Traffic,00:00,2
41.95,-87.77,Jam,Stand Still Traffic,01:00,2
41.95,-87.77,Jam,Stand Still Traffic,11:00,1
41.95,-87.77,Jam,Stand Still Traffic,12:00,7
41.95,-87.77,Jam,Stand Still Traffic,13:00,8
41.95,-87.77,Jam,Stand Still Traffic,14:00,1
41.95,-87.77,Jam,Stand Still Traffic,16:00,2
41.95,-87.77,Jam,Stand Still Traffic,17:00,4
41.95,-87.77,Jam,Stand Still Traffic,19:00,1
41.95,-87.77,Jam,Stand Still Traffic,20:00,1
41.95,-87.77,Jam,Stand Still Traffic,21:00,10
41.95,-87.77,Jam,Stand Still Traffic,22:00,6
41.95,-87.77,Jam,Stand Still Traffic,23:00,4
41.95,-87.77,Jam,Unclassified,00:00,3
41.95,-87.77,Jam,Unclassified,02:00,1
41.95,-87.77,Jam,Unclassified,03:00,1
41.95,-87.77,Jam,Unclassified,11:00,3
41.95,-87.77,Jam,Unclassified,12:00,6
41.95,-87.77,Jam,Unclassified,13:00,2
41.95,-87.77,Jam,Unclassified,14:00,1
41.95,-87.77,Jam,Unclassified,16:00,2
41.95,-87.77,Jam,Unclassified,17:00,2
41.95,-87.77,Jam,Unclassified,18:00,1
41.95,-87.77,Jam,Unclassified,19:00,3
41.95,-87.77,Jam,Unclassified,20:00,2
41.95,-87.77,Jam,Unclassified,21:00,5
41.95,-87.77,Jam,Unclassified,22:00,8
41.95,-87.77,Jam,Unclassified,23:00,5
41.95,-87.77,Road Closed,Unclassified,13:00,1
41.95,-87.77,Road Closed,Unclassified,18:00,1
41.95,-87.76,Accident,Major,21:00,1
41.95,-87.76,Accident,Minor,00:00,1
41.95,-87.76,Accident,Minor,21:00,1
41.95,-87.76,Accident,Unclassified,00:00,1
41.95,-87.76,Accident,Unclassified,04:00,1
41.95,-87.76,Accident,Unclassified,05:00,3
41.95,-87.76,Accident,Unclassified,12:00,1
41.95,-87.76,Accident,Unclassified,14:00,1
41.95,-87.76,Accident,Unclassified,17:00,1
41.95,-87.76,Accident,Unclassified,19:00,2
41.95,-87.76,Accident,Unclassified,20:00,2
41.95,-87.76,Accident,Unclassified,21:00,2
41.95,-87.76,Accident,Unclassified,22:00,1
41.95,-87.76,Hazard,On Road,00:00,3
41.95,-87.76,Hazard,On Road,01:00,1
41.95,-87.76,Hazard,On Road,02:00,1
41.95,-87.76,Hazard,On Road,03:00,1
41.95,-87.76,Hazard,On Road,04:00,2
41.95,-87.76,Hazard,On Road,08:00,4
41.95,-87.76,Hazard,On Road,09:00,1
41.95,-87.76,Hazard,On Road,10:00,2
41.95,-87.76,Hazard,On Road,11:00,6
41.95,-87.76,Hazard,On Road,12:00,13
41.95,-87.76,Hazard,On Road,13:00,5
41.95,-87.76,Hazard,On Road,14:00,5
41.95,-87.76,Hazard,On Road,15:00,8
41.95,-87.76,Hazard,On Road,16:00,8
41.95,-87.76,Hazard,On Road,17:00,5
41.95,-87.76,Hazard,On Road,18:00,4
41.95,-87.76,Hazard,On Road,19:00,8
41.95,-87.76,Hazard,On Road,20:00,9
41.95,-87.76,Hazard,On Road,21:00,6
41.95,-87.76,Hazard,On Road,22:00,9
41.95,-87.76,Hazard,On Road,23:00,6
41.95,-87.76,Hazard,On Shoulder,14:00,1
41.95,-87.76,Hazard,On Shoulder,15:00,3
41.95,-87.76,Hazard,On Shoulder,16:00,3
41.95,-87.76,Hazard,On Shoulder,17:00,1
41.95,-87.76,Hazard,On Shoulder,20:00,5
41.95,-87.76,Hazard,On Shoulder,21:00,3
41.95,-87.76,Hazard,On Shoulder,22:00,3
41.95,-87.76,Hazard,Weather,02:00,1
41.95,-87.76,Jam,Heavy Traffic,00:00,3
41.95,-87.76,Jam,Heavy Traffic,05:00,1
41.95,-87.76,Jam,Heavy Traffic,11:00,3
41.95,-87.76,Jam,Heavy Traffic,12:00,9
41.95,-87.76,Jam,Heavy Traffic,13:00,6
41.95,-87.76,Jam,Heavy Traffic,14:00,4
41.95,-87.76,Jam,Heavy Traffic,17:00,3
41.95,-87.76,Jam,Heavy Traffic,19:00,4
41.95,-87.76,Jam,Heavy Traffic,20:00,13
41.95,-87.76,Jam,Heavy Traffic,21:00,9
41.95,-87.76,Jam,Heavy Traffic,22:00,14
41.95,-87.76,Jam,Heavy Traffic,23:00,7
41.95,-87.76,Jam,Stand Still Traffic,00:00,1
41.95,-87.76,Jam,Stand Still Traffic,01:00,1
41.95,-87.76,Jam,Stand Still Traffic,12:00,11
41.95,-87.76,Jam,Stand Still Traffic,13:00,8
41.95,-87.76,Jam,Stand Still Traffic,14:00,2
41.95,-87.76,Jam,Stand Still Traffic,16:00,2
41.95,-87.76,Jam,Stand Still Traffic,17:00,1
41.95,-87.76,Jam,Stand Still Traffic,19:00,2
41.95,-87.76,Jam,Stand Still Traffic,20:00,3
41.95,-87.76,Jam,Stand Still Traffic,21:00,7
41.95,-87.76,Jam,Stand Still Traffic,22:00,16
41.95,-87.76,Jam,Stand Still Traffic,23:00,5
41.95,-87.76,Jam,Unclassified,00:00,1
41.95,-87.76,Jam,Unclassified,01:00,1
41.95,-87.76,Jam,Unclassified,02:00,2
41.95,-87.76,Jam,Unclassified,03:00,1
41.95,-87.76,Jam,Unclassified,11:00,2
41.95,-87.76,Jam,Unclassified,12:00,5
41.95,-87.76,Jam,Unclassified,13:00,3
41.95,-87.76,Jam,Unclassified,14:00,6
41.95,-87.76,Jam,Unclassified,15:00,1
41.95,-87.76,Jam,Unclassified,16:00,1
41.95,-87.76,Jam,Unclassified,17:00,3
41.95,-87.76,Jam,Unclassified,19:00,1
41.95,-87.76,Jam,Unclassified,20:00,5
41.95,-87.76,Jam,Unclassified,21:00,3
41.95,-87.76,Jam,Unclassified,22:00,8
41.95,-87.76,Jam,Unclassified,23:00,3
41.95,-87.76,Road Closed,Construction,13:00,2
41.95,-87.76,Road Closed,Construction,19:00,1
41.95,-87.76,Road Closed,Unclassified,12:00,9
41.95,-87.76,Road Closed,Unclassified,13:00,2
41.95,-87.76,Road Closed,Unclassified,16:00,1
41.95,-87.76,Road Closed,Unclassified,17:00,1
41.95,-87.76,Road Closed,Unclassified,18:00,1
41.95,-87.76,Road Closed,Unclassified,19:00,3
41.95,-87.76,Road Closed,Unclassified,20:00,1
41.95,-87.76,Road Closed,Unclassified,21:00,1
41.95,-87.76,Road Closed,Unclassified,22:00,1
41.95,-87.75,Accident,Major,02:00,1
41.95,-87.75,Accident,Major,13:00,1
41.95,-87.75,Accident,Major,14:00,1
41.95,-87.75,Accident,Major,21:00,1
41.95,-87.75,Accident,Minor,11:00,1
41.95,-87.75,Accident,Minor,12:00,1
41.95,-87.75,Accident,Unclassified,01:00,1
41.95,-87.75,Accident,Unclassified,03:00,1
41.95,-87.75,Accident,Unclassified,11:00,1
41.95,-87.75,Accident,Unclassified,12:00,3
41.95,-87.75,Accident,Unclassified,13:00,5
41.95,-87.75,Accident,Unclassified,14:00,9
41.95,-87.75,Accident,Unclassified,15:00,2
41.95,-87.75,Accident,Unclassified,17:00,1
41.95,-87.75,Accident,Unclassified,18:00,4
41.95,-87.75,Accident,Unclassified,19:00,8
41.95,-87.75,Accident,Unclassified,20:00,6
41.95,-87.75,Accident,Unclassified,21:00,5
41.95,-87.75,Accident,Unclassified,22:00,2
41.95,-87.75,Accident,Unclassified,23:00,3
41.95,-87.75,Hazard,On Road,00:00,12
41.95,-87.75,Hazard,On Road,01:00,9
41.95,-87.75,Hazard,On Road,02:00,5
41.95,-87.75,Hazard,On Road,03:00,1
41.95,-87.75,Hazard,On Road,04:00,2
41.95,-87.75,Hazard,On Road,05:00,3
41.95,-87.75,Hazard,On Road,07:00,2
41.95,-87.75,Hazard,On Road,08:00,4
41.95,-87.75,Hazard,On Road,09:00,1
41.95,-87.75,Hazard,On Road,10:00,1
41.95,-87.75,Hazard,On Road,11:00,12
41.95,-87.75,Hazard,On Road,12:00,15
41.95,-87.75,Hazard,On Road,13:00,20
41.95,-87.75,Hazard,On Road,14:00,17
41.95,-87.75,Hazard,On Road,15:00,21
41.95,-87.75,Hazard,On Road,16:00,24
41.95,-87.75,Hazard,On Road,17:00,16
41.95,-87.75,Hazard,On Road,18:00,14
41.95,-87.75,Hazard,On Road,19:00,17
41.95,-87.75,Hazard,On Road,20:00,17
41.95,-87.75,Hazard,On Road,21:00,13
41.95,-87.75,Hazard,On Road,22:00,22
41.95,-87.75,Hazard,On Road,23:00,16
41.95,-87.75,Hazard,On Shoulder,00:00,2
41.95,-87.75,Hazard,On Shoulder,01:00,1
41.95,-87.75,Hazard,On Shoulder,02:00,1
41.95,-87.75,Hazard,On Shoulder,11:00,2
41.95,-87.75,Hazard,On Shoulder,13:00,3
41.95,-87.75,Hazard,On Shoulder,14:00,3
41.95,-87.75,Hazard,On Shoulder,15:00,1
41.95,-87.75,Hazard,On Shoulder,16:00,2
41.95,-87.75,Hazard,On Shoulder,17:00,1
41.95,-87.75,Hazard,On Shoulder,19:00,4
41.95,-87.75,Hazard,On Shoulder,20:00,2
41.95,-87.75,Hazard,On Shoulder,21:00,4
41.95,-87.75,Hazard,On Shoulder,22:00,1
41.95,-87.75,Hazard,On Shoulder,23:00,3
41.95,-87.75,Hazard,Weather,03:00,1
41.95,-87.75,Hazard,Weather,11:00,1
41.95,-87.75,Hazard,Weather,13:00,1
41.95,-87.75,Hazard,Weather,22:00,1
41.95,-87.75,Jam,Heavy Traffic,00:00,5
41.95,-87.75,Jam,Heavy Traffic,01:00,4
41.95,-87.75,Jam,Heavy Traffic,04:00,2
41.95,-87.75,Jam,Heavy Traffic,11:00,33
41.95,-87.75,Jam,Heavy Traffic,12:00,44
41.95,-87.75,Jam,Heavy Traffic,13:00,53
41.95,-87.75,Jam,Heavy Traffic,14:00,20
41.95,-87.75,Jam,Heavy Traffic,15:00,13
41.95,-87.75,Jam,Heavy Traffic,16:00,5
41.95,-87.75,Jam,Heavy Traffic,17:00,17
41.95,-87.75,Jam,Heavy Traffic,18:00,8
41.95,-87.75,Jam,Heavy Traffic,19:00,14
